source,region,country,year,metric_type,value
Energy Institute,S. & Cent. America,Ecuador,1993,CO₂ emissions from energy (MtCO₂),18.81176033
Energy Institute,S. & Cent. America,Colombia,1993,CO₂ emissions from energy (MtCO₂),53.59781459
Energy Institute,S. & Cent. America,Trinidad & Tobago,1993,CO₂ emissions from energy (MtCO₂),10.67801762
Energy Institute,S. & Cent. America,Brazil,1993,CO₂ emissions from energy (MtCO₂),222.5194929
Energy Institute,S. & Cent. America,Peru,1993,CO₂ emissions from energy (MtCO₂),19.94649883
Energy Institute,S. & Cent. America,Other South America,1993,CO₂ emissions from energy (MtCO₂),17.10537248
Energy Institute,S. & Cent. America,Other Caribbean,1993,CO₂ emissions from energy (MtCO₂),84.26225975
Energy Institute,S. & Cent. America,Venezuela,1994,CO₂ emissions from energy (MtCO₂),124.9047612
Energy Institute,S. & Cent. America,Colombia,1994,CO₂ emissions from energy (MtCO₂),56.54462908
Energy Institute,S. & Cent. America,Argentina,1994,CO₂ emissions from energy (MtCO₂),113.9837771
Energy Institute,S. & Cent. America,Other South America,1994,CO₂ emissions from energy (MtCO₂),17.91449442
Energy Institute,S. & Cent. America,Ecuador,1994,CO₂ emissions from energy (MtCO₂),20.23198692
Energy Institute,S. & Cent. America,Brazil,1994,CO₂ emissions from energy (MtCO₂),234.0127881
Energy Institute,S. & Cent. America,Trinidad & Tobago,1994,CO₂ emissions from energy (MtCO₂),10.15132645
Energy Institute,S. & Cent. America,Peru,1994,CO₂ emissions from energy (MtCO₂),21.55938774
Energy Institute,S. & Cent. America,Other Caribbean,1994,CO₂ emissions from energy (MtCO₂),88.96837096
Energy Institute,S. & Cent. America,Central America,1994,CO₂ emissions from energy (MtCO₂),30.76382358
Energy Institute,S. & Cent. America,Chile,1994,CO₂ emissions from energy (MtCO₂),38.77776647
Energy Institute,S. & Cent. America,Peru,1995,CO₂ emissions from energy (MtCO₂),24.13497751
Energy Institute,S. & Cent. America,Central America,1995,CO₂ emissions from energy (MtCO₂),34.03872478
Energy Institute,S. & Cent. America,Ecuador,1995,CO₂ emissions from energy (MtCO₂),19.90988712
Energy Institute,S. & Cent. America,Brazil,1995,CO₂ emissions from energy (MtCO₂),253.6031236
Energy Institute,S. & Cent. America,Trinidad & Tobago,1995,CO₂ emissions from energy (MtCO₂),11.26452833
Energy Institute,S. & Cent. America,Other South America,1995,CO₂ emissions from energy (MtCO₂),20.55748632
Energy Institute,S. & Cent. America,Chile,1995,CO₂ emissions from energy (MtCO₂),42.28093179
Energy Institute,S. & Cent. America,Other Caribbean,1995,CO₂ emissions from energy (MtCO₂),86.92638543
Energy Institute,S. & Cent. America,Colombia,1995,CO₂ emissions from energy (MtCO₂),57.71535828
Energy Institute,S. & Cent. America,Venezuela,1995,CO₂ emissions from energy (MtCO₂),128.1735855
Energy Institute,S. & Cent. America,Argentina,1995,CO₂ emissions from energy (MtCO₂),118.9270365
Energy Institute,S. & Cent. America,Chile,1996,CO₂ emissions from energy (MtCO₂),47.64945584
Energy Institute,S. & Cent. America,Ecuador,1996,CO₂ emissions from energy (MtCO₂),22.50072051
Energy Institute,S. & Cent. America,Trinidad & Tobago,1996,CO₂ emissions from energy (MtCO₂),11.79266033
Energy Institute,S. & Cent. America,Argentina,1996,CO₂ emissions from energy (MtCO₂),126.3387332
Energy Institute,S. & Cent. America,Central America,1996,CO₂ emissions from energy (MtCO₂),33.36923676
Energy Institute,S. & Cent. America,Colombia,1996,CO₂ emissions from energy (MtCO₂),57.44906607
Energy Institute,S. & Cent. America,Peru,1996,CO₂ emissions from energy (MtCO₂),25.24066677
Energy Institute,S. & Cent. America,Venezuela,1996,CO₂ emissions from energy (MtCO₂),119.3718441
Energy Institute,S. & Cent. America,Brazil,1996,CO₂ emissions from energy (MtCO₂),271.5466393
Energy Institute,S. & Cent. America,Other South America,1996,CO₂ emissions from energy (MtCO₂),21.378589
Energy Institute,S. & Cent. America,Other Caribbean,1996,CO₂ emissions from energy (MtCO₂),88.25300924
Energy Institute,S. & Cent. America,Central America,1997,CO₂ emissions from energy (MtCO₂),35.95449563
Energy Institute,S. & Cent. America,Peru,1997,CO₂ emissions from energy (MtCO₂),24.52478543
Energy Institute,S. & Cent. America,Chile,1997,CO₂ emissions from energy (MtCO₂),54.93740044
Energy Institute,S. & Cent. America,Colombia,1997,CO₂ emissions from energy (MtCO₂),61.75946551
Energy Institute,S. & Cent. America,Other Caribbean,1997,CO₂ emissions from energy (MtCO₂),93.74287771
Energy Institute,S. & Cent. America,Brazil,1997,CO₂ emissions from energy (MtCO₂),289.0904637
Energy Institute,S. & Cent. America,Other South America,1997,CO₂ emissions from energy (MtCO₂),21.18622343
Energy Institute,S. & Cent. America,Trinidad & Tobago,1997,CO₂ emissions from energy (MtCO₂),10.79984485
Energy Institute,S. & Cent. America,Argentina,1997,CO₂ emissions from energy (MtCO₂),125.0137139
Energy Institute,S. & Cent. America,Ecuador,1997,CO₂ emissions from energy (MtCO₂),25.70301406
Energy Institute,S. & Cent. America,Venezuela,1997,CO₂ emissions from energy (MtCO₂),127.1545953
Energy Institute,S. & Cent. America,Colombia,1998,CO₂ emissions from energy (MtCO₂),63.06935822
Energy Institute,S. & Cent. America,Venezuela,1998,CO₂ emissions from energy (MtCO₂),126.5437755
Energy Institute,S. & Cent. America,Other South America,1998,CO₂ emissions from energy (MtCO₂),21.67788991
Energy Institute,S. & Cent. America,Brazil,1998,CO₂ emissions from energy (MtCO₂),298.4695275
Energy Institute,S. & Cent. America,Chile,1998,CO₂ emissions from energy (MtCO₂),56.3575031
Energy Institute,S. & Cent. America,Peru,1998,CO₂ emissions from energy (MtCO₂),25.09273984
Energy Institute,S. & Cent. America,Central America,1998,CO₂ emissions from energy (MtCO₂),41.42188589
Energy Institute,S. & Cent. America,Other Caribbean,1998,CO₂ emissions from energy (MtCO₂),96.97180504
Energy Institute,S. & Cent. America,Trinidad & Tobago,1998,CO₂ emissions from energy (MtCO₂),10.27939537
Energy Institute,S. & Cent. America,Ecuador,1998,CO₂ emissions from energy (MtCO₂),25.66563753
Energy Institute,S. & Cent. America,Argentina,1998,CO₂ emissions from energy (MtCO₂),131.9549865
Energy Institute,S. & Cent. America,Peru,1999,CO₂ emissions from energy (MtCO₂),25.47902969
Energy Institute,S. & Cent. America,Colombia,1999,CO₂ emissions from energy (MtCO₂),55.18128167
Energy Institute,S. & Cent. America,Other Caribbean,1999,CO₂ emissions from energy (MtCO₂),90.42179168
Energy Institute,S. & Cent. America,Chile,1999,CO₂ emissions from energy (MtCO₂),58.34095405
Energy Institute,S. & Cent. America,Trinidad & Tobago,1999,CO₂ emissions from energy (MtCO₂),12.40648762
Energy Institute,S. & Cent. America,Central America,1999,CO₂ emissions from energy (MtCO₂),40.74162405
Energy Institute,S. & Cent. America,Argentina,1999,CO₂ emissions from energy (MtCO₂),136.4604226
Energy Institute,S. & Cent. America,Ecuador,1999,CO₂ emissions from energy (MtCO₂),22.44653353
Energy Institute,S. & Cent. America,Venezuela,1999,CO₂ emissions from energy (MtCO₂),122.0121859
Energy Institute,S. & Cent. America,Other South America,1999,CO₂ emissions from energy (MtCO₂),23.82425868
Energy Institute,S. & Cent. America,Brazil,1999,CO₂ emissions from energy (MtCO₂),301.1839728
Energy Institute,S. & Cent. America,Peru,2000,CO₂ emissions from energy (MtCO₂),25.67789467
Energy Institute,S. & Cent. America,Central America,2000,CO₂ emissions from energy (MtCO₂),42.18853862
Energy Institute,S. & Cent. America,Trinidad & Tobago,2000,CO₂ emissions from energy (MtCO₂),12.31616133
Energy Institute,S. & Cent. America,Other South America,2000,CO₂ emissions from energy (MtCO₂),21.20468744
Energy Institute,S. & Cent. America,Venezuela,2000,CO₂ emissions from energy (MtCO₂),129.8993606
Energy Institute,S. & Cent. America,Ecuador,2000,CO₂ emissions from energy (MtCO₂),20.27063225
Energy Institute,S. & Cent. America,Brazil,2000,CO₂ emissions from energy (MtCO₂),319.4452048
Energy Institute,S. & Cent. America,Other Caribbean,2000,CO₂ emissions from energy (MtCO₂),112.0183169
Energy Institute,S. & Cent. America,Argentina,2000,CO₂ emissions from energy (MtCO₂),131.3973829
Energy Institute,S. & Cent. America,Chile,2000,CO₂ emissions from energy (MtCO₂),55.48376301
Energy Institute,S. & Cent. America,Colombia,2000,CO₂ emissions from energy (MtCO₂),55.10170509
Energy Institute,S. & Cent. America,Colombia,2001,CO₂ emissions from energy (MtCO₂),55.32158823
Energy Institute,S. & Cent. America,Chile,2001,CO₂ emissions from energy (MtCO₂),53.78773928
Energy Institute,S. & Cent. America,Trinidad & Tobago,2001,CO₂ emissions from energy (MtCO₂),13.59123294
Energy Institute,S. & Cent. America,Central America,2001,CO₂ emissions from energy (MtCO₂),45.44045545
Energy Institute,S. & Cent. America,Other Caribbean,2001,CO₂ emissions from energy (MtCO₂),122.953398
Energy Institute,S. & Cent. America,Brazil,2001,CO₂ emissions from energy (MtCO₂),328.1618201
Energy Institute,S. & Cent. America,Argentina,2001,CO₂ emissions from energy (MtCO₂),120.7017499
Energy Institute,S. & Cent. America,Ecuador,2001,CO₂ emissions from energy (MtCO₂),20.88057578
Energy Institute,S. & Cent. America,Venezuela,2001,CO₂ emissions from energy (MtCO₂),143.041273
Energy Institute,S. & Cent. America,Peru,2001,CO₂ emissions from energy (MtCO₂),24.12564946
Energy Institute,S. & Cent. America,Other South America,2001,CO₂ emissions from energy (MtCO₂),20.18475622
Energy Institute,S. & Cent. America,Ecuador,2002,CO₂ emissions from energy (MtCO₂),20.28754218
Energy Institute,S. & Cent. America,Other South America,2002,CO₂ emissions from energy (MtCO₂),20.21328092
Energy Institute,S. & Cent. America,Argentina,2002,CO₂ emissions from energy (MtCO₂),116.0104695
Energy Institute,S. & Cent. America,Venezuela,2002,CO₂ emissions from energy (MtCO₂),144.6650561
Energy Institute,S. & Cent. America,Trinidad & Tobago,2002,CO₂ emissions from energy (MtCO₂),15.08604927
Energy Institute,S. & Cent. America,Brazil,2002,CO₂ emissions from energy (MtCO₂),327.3326422
Energy Institute,S. & Cent. America,Other Caribbean,2002,CO₂ emissions from energy (MtCO₂),121.7914708
Energy Institute,S. & Cent. America,Central America,2002,CO₂ emissions from energy (MtCO₂),46.20263075
Energy Institute,S. & Cent. America,Chile,2002,CO₂ emissions from energy (MtCO₂),54.32147439
Energy Institute,S. & Cent. America,Peru,2002,CO₂ emissions from energy (MtCO₂),24.81360652
Energy Institute,S. & Cent. America,Colombia,2002,CO₂ emissions from energy (MtCO₂),53.36259909
Energy Institute,S. & Cent. America,Colombia,2003,CO₂ emissions from energy (MtCO₂),53.59906976
Energy Institute,S. & Cent. America,Argentina,2003,CO₂ emissions from energy (MtCO₂),125.4294163
Energy Institute,S. & Cent. America,Other Caribbean,2003,CO₂ emissions from energy (MtCO₂),125.6764039
Energy Institute,S. & Cent. America,Chile,2003,CO₂ emissions from energy (MtCO₂),55.28828727
Energy Institute,S. & Cent. America,Venezuela,2003,CO₂ emissions from energy (MtCO₂),125.9998211
Energy Institute,S. & Cent. America,Brazil,2003,CO₂ emissions from energy (MtCO₂),324.5997108
Energy Institute,S. & Cent. America,Peru,2003,CO₂ emissions from energy (MtCO₂),24.05952191
Energy Institute,S. & Cent. America,Central America,2003,CO₂ emissions from energy (MtCO₂),48.11622503
Energy Institute,S. & Cent. America,Ecuador,2003,CO₂ emissions from energy (MtCO₂),20.67465917
Energy Institute,S. & Cent. America,Other South America,2003,CO₂ emissions from energy (MtCO₂),21.10065756
Energy Institute,S. & Cent. America,Trinidad & Tobago,2003,CO₂ emissions from energy (MtCO₂),17.80823868
Energy Institute,S. & Cent. America,Central America,2004,CO₂ emissions from energy (MtCO₂),49.60143744
Energy Institute,S. & Cent. America,Other Caribbean,2004,CO₂ emissions from energy (MtCO₂),127.3831574
Energy Institute,S. & Cent. America,Venezuela,2004,CO₂ emissions from energy (MtCO₂),138.11609
Energy Institute,S. & Cent. America,Brazil,2004,CO₂ emissions from energy (MtCO₂),341.7099384
Energy Institute,S. & Cent. America,Ecuador,2004,CO₂ emissions from energy (MtCO₂),23.09712726
Energy Institute,S. & Cent. America,Other South America,2004,CO₂ emissions from energy (MtCO₂),22.6147407
Energy Institute,S. & Cent. America,Argentina,2004,CO₂ emissions from energy (MtCO₂),137.1085468
Energy Institute,S. & Cent. America,Trinidad & Tobago,2004,CO₂ emissions from energy (MtCO₂),18.73083673
Energy Institute,S. & Cent. America,Chile,2004,CO₂ emissions from energy (MtCO₂),62.66936222
Energy Institute,S. & Cent. America,Peru,2004,CO₂ emissions from energy (MtCO₂),27.30215831
Energy Institute,S. & Cent. America,Colombia,2004,CO₂ emissions from energy (MtCO₂),56.1963895
Energy Institute,S. & Cent. America,Peru,2005,CO₂ emissions from energy (MtCO₂),28.19301493
Energy Institute,S. & Cent. America,Chile,2005,CO₂ emissions from energy (MtCO₂),63.78210613
Energy Institute,S. & Cent. America,Other Caribbean,2005,CO₂ emissions from energy (MtCO₂),128.7651104
Energy Institute,S. & Cent. America,Colombia,2005,CO₂ emissions from energy (MtCO₂),53.13693817
Energy Institute,S. & Cent. America,Argentina,2005,CO₂ emissions from energy (MtCO₂),145.2532453
Energy Institute,S. & Cent. America,Trinidad & Tobago,2005,CO₂ emissions from energy (MtCO₂),19.98273462
Energy Institute,S. & Cent. America,Other South America,2005,CO₂ emissions from energy (MtCO₂),23.29657842
Energy Institute,S. & Cent. America,Central America,2005,CO₂ emissions from energy (MtCO₂),48.99557584
Energy Institute,S. & Cent. America,Ecuador,2005,CO₂ emissions from energy (MtCO₂),25.22942259
Energy Institute,S. & Cent. America,Venezuela,2005,CO₂ emissions from energy (MtCO₂),140.4291646
Energy Institute,S. & Cent. America,Brazil,2005,CO₂ emissions from energy (MtCO₂),345.2904277
Energy Institute,S. & Cent. America,Ecuador,2006,CO₂ emissions from energy (MtCO₂),26.73418675
Energy Institute,S. & Cent. America,Central America,2006,CO₂ emissions from energy (MtCO₂),51.87904007
Energy Institute,S. & Cent. America,Chile,2006,CO₂ emissions from energy (MtCO₂),64.29697627
Energy Institute,S. & Cent. America,Brazil,2006,CO₂ emissions from energy (MtCO₂),351.1197869
Energy Institute,S. & Cent. America,Trinidad & Tobago,2006,CO₂ emissions from energy (MtCO₂),22.99866401
Energy Institute,S. & Cent. America,Venezuela,2006,CO₂ emissions from energy (MtCO₂),156.1277898
Energy Institute,S. & Cent. America,Other South America,2006,CO₂ emissions from energy (MtCO₂),24.09189389
Energy Institute,S. & Cent. America,Argentina,2006,CO₂ emissions from energy (MtCO₂),151.1746808
Energy Institute,S. & Cent. America,Other Caribbean,2006,CO₂ emissions from energy (MtCO₂),132.408706
Energy Institute,S. & Cent. America,Colombia,2006,CO₂ emissions from energy (MtCO₂),66.58588332
Energy Institute,S. & Cent. America,Peru,2006,CO₂ emissions from energy (MtCO₂),26.93994239
Energy Institute,S. & Cent. America,Trinidad & Tobago,2007,CO₂ emissions from energy (MtCO₂),23.63054217
Energy Institute,S. & Cent. America,Venezuela,2007,CO₂ emissions from energy (MtCO₂),164.4241734
Energy Institute,S. & Cent. America,Argentina,2007,CO₂ emissions from energy (MtCO₂),164.288817
Energy Institute,S. & Cent. America,Other Caribbean,2007,CO₂ emissions from energy (MtCO₂),129.4300779
Energy Institute,S. & Cent. America,Brazil,2007,CO₂ emissions from energy (MtCO₂),371.2291303
